,Vehicle_Title,Rating
7975,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),3.75
7976,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.75
7977,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.125
7978,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.75
7979,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),4.5
7980,2002 Volkswagen Passat Sedan GLS V6 4dr Sedan (2.8L 6cyl 5M),3.625
7981,2002 Volkswagen Passat Sedan GLS V6 4Motion AWD 4dr Sedan (2.8L 6cyl 5A),4.5
7982,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),4.5
7983,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),2.25
7984,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),2.25
7985,2002 Volkswagen Passat Sedan GLX 4Motion AWD 4dr Sedan (2.8L 6cyl 5A),2.5
7986,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.375
7987,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.875
7988,2002 Volkswagen Passat Sedan W8 4Motion AWD 4dr Sedan (4.0L 8cyl 5A),3.75
7989,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.25
7990,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.875
7991,2002 Volkswagen Passat Sedan GLS V6 4Motion AWD 4dr Sedan (2.8L 6cyl 5A),3
7992,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),5
7993,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.375
7994,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),3.875
7995,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),2.25
7996,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.75
7997,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),3.875
7998,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),2.75
7999,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.625
8000,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.125
8001,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),5
8002,2002 Volkswagen Passat Sedan GLX 4Motion AWD 4dr Sedan (2.8L 6cyl 5A),3.625
8003,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.25
8004,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.625
8005,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.375
8006,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.75
8007,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),3.875
8008,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.375
8009,2002 Volkswagen Passat Sedan GLX 4dr Sedan (2.8L 6cyl 5M),2.75
8010,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4.25
8011,2002 Volkswagen Passat Sedan W8 4Motion AWD 4dr Sedan (4.0L 8cyl 5A),4.875
8012,2002 Volkswagen Passat Sedan GLS 1.8T 4dr Sedan (1.8L 4cyl Turbo 5M),4
8013,2017 Volkswagen Passat Sedan SEL Premium 4dr Sedan (1.8L 4cyl Turbo 6A),3
8014,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8015,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),2
8016,2017 Volkswagen Passat Sedan V6 SE w/Technology 4dr Sedan (3.6L 6cyl 6AM),2
8017,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8018,2017 Volkswagen Passat Sedan S 4dr Sedan (1.8L 4cyl Turbo 6A),5
8019,2017 Volkswagen Passat Sedan SEL Premium 4dr Sedan (1.8L 4cyl Turbo 6A),5
8020,2017 Volkswagen Passat Sedan V6 SEL Premium 4dr Sedan (3.6L 6cyl 6AM),5
8021,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),4
8022,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8023,2017 Volkswagen Passat Sedan SE 4dr Sedan (1.8L 4cyl Turbo 6A),5
8024,2017 Volkswagen Passat Sedan SEL Premium 4dr Sedan (1.8L 4cyl Turbo 6A),2
8025,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8026,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8027,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8028,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8029,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8030,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8031,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8032,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8033,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),4
8034,2017 Volkswagen Passat Sedan S 4dr Sedan (1.8L 4cyl Turbo 6A),4
8035,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),3
8036,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8037,2017 Volkswagen Passat Sedan SE 4dr Sedan (1.8L 4cyl Turbo 6A),5
8038,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),4
8039,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8040,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),4
8041,2017 Volkswagen Passat Sedan SE 4dr Sedan (1.8L 4cyl Turbo 6A),5
8042,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),4
8043,2017 Volkswagen Passat Sedan S 4dr Sedan (1.8L 4cyl Turbo 6A),5
8044,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8045,2017 Volkswagen Passat Sedan SE 4dr Sedan (1.8L 4cyl Turbo 6A),4
8046,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8047,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8048,2017 Volkswagen Passat Sedan SE 4dr Sedan (1.8L 4cyl Turbo 6A),2
8049,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8050,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),2
8051,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8052,2017 Volkswagen Passat Sedan S 4dr Sedan (1.8L 4cyl Turbo 6A),5
8053,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8054,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8055,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8056,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8057,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),5
8058,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8059,2017 Volkswagen Passat Sedan R-Line 4dr Sedan (1.8L 4cyl Turbo 6A),5
8060,2017 Volkswagen Passat Sedan SE w/Technology 4dr Sedan (1.8L 4cyl Turbo 6A),1
8061,2008 Volkswagen Passat Wagon Turbo 4dr Wagon (2.0L 4cyl Turbo 6A),4
8062,2008 Volkswagen Passat Wagon Turbo 4dr Wagon (2.0L 4cyl Turbo 6M),4
8063,2008 Volkswagen Passat Wagon Lux 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),4.75
8064,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),5
8065,2008 Volkswagen Passat Wagon Lux 4dr Wagon (2.0L 4cyl Turbo 6A),4.75
8066,2008 Volkswagen Passat Wagon Turbo 4dr Wagon (2.0L 4cyl Turbo 6A),4.75
8067,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),3.875
8068,2008 Volkswagen Passat Wagon VR6 4Motion 4dr Wagon AWD (3.6L 6cyl 6A),4.25
8069,2008 Volkswagen Passat Wagon Turbo 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),5
8070,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),3.75
8071,2008 Volkswagen Passat Wagon Lux 4dr Wagon (2.0L 4cyl Turbo 6A),4.875
8072,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.875
8073,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),5
8074,2008 Volkswagen Passat Wagon VR6 4Motion 4dr Wagon AWD (3.6L 6cyl 6A),5
8075,2008 Volkswagen Passat Wagon Turbo 4dr Wagon (2.0L 4cyl Turbo 6A),3.25
8076,2008 Volkswagen Passat Wagon Turbo 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),4
8077,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.875
8078,2008 Volkswagen Passat Wagon Komfort 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),5
8079,2008 Volkswagen Passat Wagon VR6 4Motion 4dr Wagon AWD (3.6L 6cyl 6A),5
8080,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.25
8081,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.75
8082,2008 Volkswagen Passat Wagon Turbo 4dr Wagon (2.0L 4cyl Turbo 6M),5
8083,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),5
8084,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.875
8085,2008 Volkswagen Passat Wagon Lux 4dr Wagon (2.0L 4cyl Turbo 6A),4.625
8086,2008 Volkswagen Passat Wagon Komfort 4dr Wagon (2.0L 4cyl Turbo 6A),4.875
8087,2008 Volkswagen Passat Wagon Komfort 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),5
8088,2008 Volkswagen Passat Wagon Lux 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),4.625
8089,2008 Volkswagen Passat Wagon VR6 4Motion 4dr Wagon AWD (3.6L 6cyl 6A),4.875
8090,2008 Volkswagen Passat Wagon Komfort 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),4.875
8091,2008 Volkswagen Passat Wagon Turbo 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),4.75
8092,2008 Volkswagen Passat Wagon Komfort 4dr Wagon w/Prod. End 02/08 (2.0L 4cyl Turbo 6A),5
8093,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),1
8094,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6M),4
8095,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),3
8096,2008 Volkswagen Passat Sedan VR6 4dr Sedan (3.6L 6cyl 6A),4
8097,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4
8098,2008 Volkswagen Passat Sedan Lux 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4
8099,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.625
8100,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8101,2008 Volkswagen Passat Sedan Lux 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.875
8102,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4
8103,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),4.5
8104,2008 Volkswagen Passat Sedan Komfort 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.75
8105,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),4.625
8106,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.625
8107,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.75
8108,2008 Volkswagen Passat Sedan VR6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),4.75
8109,2008 Volkswagen Passat Sedan Komfort 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.75
8110,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8111,2008 Volkswagen Passat Sedan Komfort 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8112,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8113,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.375
8114,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8115,2008 Volkswagen Passat Sedan VR6 4dr Sedan (3.6L 6cyl 6A),4.875
8116,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),3.5
8117,2008 Volkswagen Passat Sedan VR6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),4.375
8118,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),5
8119,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.375
8120,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6M),4
8121,2008 Volkswagen Passat Sedan VR6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),5
8122,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),5
8123,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8124,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),3.75
8125,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8126,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),3.75
8127,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8128,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),4
8129,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6M),5
8130,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.25
8131,2008 Volkswagen Passat Sedan Lux 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.875
8132,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8133,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8134,2008 Volkswagen Passat Sedan VR6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),4.875
8135,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8136,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8137,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6M),4.875
8138,2008 Volkswagen Passat Sedan Komfort 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.5
8139,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8140,2008 Volkswagen Passat Sedan VR6 4dr Sedan (3.6L 6cyl 6A),5
8141,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),5
8142,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),5
8143,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6M),4
8144,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8145,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8146,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8147,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8148,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8149,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.625
8150,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),5
8151,2008 Volkswagen Passat Sedan Komfort 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8152,2008 Volkswagen Passat Sedan VR6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),4.875
8153,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8154,2008 Volkswagen Passat Sedan VR6 4dr Sedan (3.6L 6cyl 6A),5
8155,2008 Volkswagen Passat Sedan Lux 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),5
8156,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8157,2008 Volkswagen Passat Sedan Lux 4dr Sedan (2.0L 4cyl Turbo 6A),5
8158,2008 Volkswagen Passat Sedan Turbo 4dr Sedan w/Prod. End 01/08 (2.0L 4cyl Turbo 6A),4.875
8159,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8160,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),5
8161,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6M),4.875
8162,2008 Volkswagen Passat Sedan Turbo 4dr Sedan (2.0L 4cyl Turbo 6A),5
8163,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2
8164,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),5
8165,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),5
8166,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),1
8167,2006 Volkswagen Passat Sedan 3.6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),1
8168,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6M),4
8169,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1
8170,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6M),1
8171,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),1
8172,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4
8173,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6M),4
8174,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),5
8175,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2
8176,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4.625
8177,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4.875
8178,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),5
8179,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1.75
8180,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1.375
8181,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.75
8182,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2.125
8183,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.625
8184,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.125
8185,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1.875
8186,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.5
8187,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2.375
8188,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2.5
8189,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4.375
8190,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.625
8191,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.375
8192,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.375
8193,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),3.375
8194,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),3.5
8195,2006 Volkswagen Passat Sedan 3.6 4Motion 4dr Sedan AWD (3.6L 6cyl 6A),4.875
8196,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),1.75
8197,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.375
8198,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.375
8199,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3
8200,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1
8201,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.125
8202,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.75
8203,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.875
8204,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1.875
8205,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2
8206,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),5
8207,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.375
8208,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4.375
8209,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.625
8210,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2.5
8211,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),2.625
8212,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.875
8213,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.25
8214,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.5
8215,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.125
8216,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.125
8217,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),3.375
8218,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),3.625
8219,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),3.125
8220,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),2.625
8221,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.75
8222,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.25
8223,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6M),3.75
8224,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2
8225,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4
8226,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.875
8227,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),1.875
8228,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),4.75
8229,2006 Volkswagen Passat Sedan 3.6 4dr Sedan (3.6L 6cyl 6A),4.75
8230,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),4.5
8231,2006 Volkswagen Passat Sedan Value Edition 4dr Sedan (2.0L 4cyl Turbo 6A),5
8232,2006 Volkswagen Passat Sedan 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2.625
8233,2014 Volkswagen Passat Sedan Wolfsburg Edition 4dr Sedan (1.8L 4cyl Turbo 6A),2
8234,2014 Volkswagen Passat Sedan Wolfsburg Edition 4dr Sedan (1.8L 4cyl Turbo 6A),2
